temporada,anio,segmento,Tipo_viajero,duracion_dias,mes_inicio,es_evento_ciudad,es_semana_santa,es_navidad,es_puente,personas
Año Nuevo,2021,precio-calidad,Familia,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Familia,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Familia,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Familia,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Familia,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Familia,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Familia,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Familia,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Familia,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Familia,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Familia,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Familia,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Familia,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Familia,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Familia,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Familia,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Familia,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Familia,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Familia,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Familia,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Familia,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Familia,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Familia,2,1,0,0,0,0,8
Año Nuevo,2021,precio-calidad,Grupo,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Grupo,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Grupo,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Grupo,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Grupo,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Grupo,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Grupo,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Grupo,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Grupo,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Grupo,2,1,0,0,0,0,6
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Pareja,2,1,0,0,0,0,4
Año Nuevo,2021,precio-calidad,Solo,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Solo,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Solo,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Solo,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Solo,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Solo,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Solo,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Solo,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Solo,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Solo,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Solo,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Solo,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Solo,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Solo,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Solo,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Solo,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Solo,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Solo,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Solo,2,1,0,0,0,0,10
Año Nuevo,2021,precio-calidad,Solo,2,1,0,0,0,0,2
Año Nuevo,2021,premium,Familia,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Familia,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Familia,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Familia,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Familia,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Familia,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Familia,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Familia,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Familia,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Familia,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Familia,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Familia,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Familia,2,1,0,0,0,0,8
Año Nuevo,2021,premium,Grupo,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Grupo,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Grupo,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Grupo,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Grupo,2,1,0,0,0,0,3
Año Nuevo,2021,premium,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Pareja,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Pareja,2,1,0,0,0,0,1
Año Nuevo,2021,premium,Solo,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Solo,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Solo,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Solo,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Solo,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Solo,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Solo,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Solo,2,1,0,0,0,0,10
Año Nuevo,2021,premium,Solo,2,1,0,0,0,0,5
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,10
Navidad,2021,económico,Familia,5,12,0,0,1,0,9
Navidad,2021,económico,Grupo,5,12,0,0,1,0,10
Navidad,2021,económico,Grupo,5,12,0,0,1,0,10
Navidad,2021,económico,Grupo,5,12,0,0,1,0,10
Navidad,2021,económico,Grupo,5,12,0,0,1,0,10
Navidad,2021,económico,Grupo,5,12,0,0,1,0,10
Navidad,2021,económico,Grupo,5,12,0,0,1,0,10
Navidad,2021,económico,Grupo,5,12,0,0,1,0,10
Navidad,2021,económico,Grupo,5,12,0,0,1,0,10
Navidad,2021,económico,Grupo,5,12,0,0,1,0,10
Navidad,2021,económico,Grupo,5,12,0,0,1,0,10
Navidad,2021,económico,Grupo,5,12,0,0,1,0,10
Navidad,2021,económico,Grupo,5,12,0,0,1,0,10
Navidad,2021,económico,Grupo,5,12,0,0,1,0,10
Navidad,2021,económico,Grupo,5,12,0,0,1,0,10
Navidad,2021,económico,Grupo,5,12,0,0,1,0,10
Navidad,2021,económico,Grupo,5,12,0,0,1,0,10
Navidad,2021,económico,Grupo,5,12,0,0,1,0,10
Navidad,2021,económico,Grupo,5,12,0,0,1,0,10
Navidad,2021,económico,Grupo,5,12,0,0,1,0,10
Navidad,2021,económico,Grupo,5,12,0,0,1,0,10
Navidad,2021,económico,Grupo,5,12,0,0,1,0,10
Navidad,2021,económico,Grupo,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,10
Navidad,2021,económico,Pareja,5,12,0,0,1,0,9
Navidad,2021,económico,Solo,5,12,0,0,1,0,10
Navidad,2021,económico,Solo,5,12,0,0,1,0,10
Navidad,2021,económico,Solo,5,12,0,0,1,0,10
Navidad,2021,económico,Solo,5,12,0,0,1,0,10
Navidad,2021,económico,Solo,5,12,0,0,1,0,10
Navidad,2021,económico,Solo,5,12,0,0,1,0,10
Navidad,2021,económico,Solo,5,12,0,0,1,0,10
Navidad,2021,económico,Solo,5,12,0,0,1,0,10
Navidad,2021,económico,Solo,5,12,0,0,1,0,10
Navidad,2021,económico,Solo,5,12,0,0,1,0,10
Navidad,2021,económico,Solo,5,12,0,0,1,0,10
Navidad,2021,económico,Solo,5,12,0,0,1,0,10
Navidad,2021,económico,Solo,5,12,0,0,1,0,10
Navidad,2021,económico,Solo,5,12,0,0,1,0,10
Navidad,2021,económico,Solo,5,12,0,0,1,0,10
Navidad,2021,económico,Solo,5,12,0,0,1,0,10
Navidad,2021,económico,Solo,5,12,0,0,1,0,10
Navidad,2021,económico,Solo,5,12,0,0,1,0,10
Navidad,2021,económico,Solo,5,12,0,0,1,0,10
Navidad,2021,económico,Solo,5,12,0,0,1,0,10
Navidad,2021,económico,Solo,5,12,0,0,1,0,10
Navidad,2021,económico,Solo,5,12,0,0,1,0,10
Navidad,2021,económico,Solo,5,12,0,0,1,0,10
Navidad,2021,económico,Solo,5,12,0,0,1,0,10
Navidad,2021,económico,Solo,5,12,0,0,1,0,10
Navidad,2021,económico,Solo,5,12,0,0,1,0,10
Navidad,2021,económico,Solo,5,12,0,0,1,0,10
Navidad,2021,económico,Solo,5,12,0,0,1,0,10
Navidad,2021,económico,Solo,5,12,0,0,1,0,10
Navidad,2021,económico,Solo,5,12,0,0,1,0,10
Navidad,2021,económico,Solo,5,12,0,0,1,0,10
Navidad,2021,económico,Solo,5,12,0,0,1,0,10
Navidad,2021,económico,Solo,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
Navidad,2021,precio-calidad,Familia,5,12,0,0,1,0,10
